,time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
294,584770.0,180.0,67.0,809.0,266.0,65.0,821.0,278.0,1.0
295,584922.0,180.0,67.0,809.0,266.0,65.0,821.0,277.0,1.0
296,585075.0,180.0,67.0,809.0,266.0,65.0,822.0,277.0,1.0
297,585227.0,180.0,67.0,809.0,266.0,65.0,821.0,278.0,1.0
298,585380.0,180.0,67.0,809.0,266.0,65.0,821.0,276.0,1.0
299,585532.0,180.0,67.0,809.0,266.0,65.0,821.0,276.0,1.0
300,585685.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
301,585838.0,180.0,67.0,809.0,267.0,65.0,821.0,278.0,1.0
302,585990.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
303,586143.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
304,586295.0,180.0,67.0,809.0,267.0,65.0,822.0,276.0,1.0
305,586448.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
306,586600.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
307,586753.0,180.0,67.0,809.0,267.0,65.0,822.0,276.0,1.0
308,586905.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
309,587058.0,180.0,67.0,809.0,267.0,65.0,821.0,277.0,1.0
310,587210.0,180.0,67.0,809.0,266.0,65.0,821.0,276.0,1.0
311,587363.0,180.0,67.0,809.0,268.0,65.0,821.0,276.0,1.0
312,587515.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
313,587668.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
314,587820.0,180.0,67.0,809.0,268.0,65.0,821.0,276.0,1.0
316,588125.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
347,592853.0,180.0,67.0,809.0,267.0,65.0,821.0,278.0,1.0
348,593006.0,180.0,67.0,809.0,266.0,65.0,821.0,277.0,1.0
349,593158.0,180.0,67.0,809.0,267.0,65.0,822.0,276.0,1.0
422,612287.0,180.0,67.0,836.0,264.0,65.0,849.0,269.0,2.0
423,612439.0,180.0,67.0,824.0,266.0,65.0,846.0,269.0,2.0
424,612592.0,180.0,67.0,815.0,266.0,65.0,845.0,269.0,2.0
425,612744.0,180.0,67.0,809.0,268.0,65.0,845.0,269.0,2.0
426,612897.0,180.0,67.0,802.0,269.0,65.0,846.0,269.0,2.0
427,613049.0,180.0,67.0,802.0,267.0,65.0,846.0,269.0,2.0
428,613202.0,180.0,67.0,802.0,267.0,65.0,845.0,269.0,2.0
429,613354.0,180.0,67.0,801.0,267.0,65.0,845.0,269.0,2.0
430,613507.0,180.0,67.0,801.0,269.0,65.0,846.0,269.0,2.0
431,613659.0,180.0,67.0,801.0,267.0,65.0,845.0,269.0,2.0
432,613811.0,180.0,67.0,800.0,267.0,65.0,845.0,269.0,2.0
433,613964.0,180.0,67.0,801.0,267.0,65.0,846.0,269.0,2.0
434,614116.0,180.0,67.0,801.0,268.0,65.0,846.0,269.0,2.0
435,614269.0,180.0,67.0,801.0,269.0,65.0,845.0,269.0,2.0
436,614421.0,180.0,67.0,801.0,267.0,65.0,846.0,268.0,2.0
437,614574.0,180.0,67.0,801.0,267.0,65.0,845.0,268.0,2.0
438,614726.0,180.0,67.0,801.0,267.0,65.0,846.0,268.0,2.0
439,614879.0,180.0,67.0,801.0,267.0,65.0,845.0,268.0,2.0
440,615031.0,180.0,67.0,801.0,267.0,65.0,845.0,268.0,2.0
441,615183.0,180.0,67.0,801.0,267.0,65.0,845.0,268.0,2.0
442,615336.0,180.0,67.0,801.0,267.0,65.0,845.0,268.0,2.0
443,615488.0,180.0,67.0,801.0,268.0,65.0,846.0,268.0,2.0
464,622690.0,180.0,67.0,618.0,297.0,65.0,647.0,322.0,3.0
465,622842.0,180.0,67.0,661.0,290.0,65.0,647.0,322.0,3.0
466,622994.0,180.0,67.0,743.0,270.0,65.0,664.0,322.0,3.0
467,623147.0,180.0,67.0,783.0,267.0,65.0,769.0,292.0,3.0
468,623299.0,180.0,67.0,787.0,267.0,65.0,833.0,270.0,3.0
421,612135.0,180.0,67.0,810.0,270.0,65.0,828.0,277.0,2.0
420,611982.0,180.0,67.0,667.0,293.0,65.0,741.0,298.0,2.0
419,611830.0,180.0,67.0,449.0,339.0,65.0,644.0,316.0,2.0
398,604628.0,180.0,67.0,794.0,269.0,65.0,838.0,269.0,2.0
350,593311.0,180.0,67.0,809.0,267.0,65.0,821.0,276.0,1.0
351,593463.0,180.0,67.0,809.0,267.0,65.0,822.0,278.0,1.0
352,593616.0,180.0,67.0,809.0,266.0,65.0,822.0,277.0,1.0
353,593768.0,180.0,67.0,809.0,266.0,65.0,822.0,276.0,1.0
354,593921.0,180.0,67.0,809.0,266.0,65.0,821.0,276.0,1.0
355,594073.0,180.0,67.0,810.0,266.0,65.0,821.0,276.0,1.0
356,594226.0,180.0,67.0,809.0,266.0,65.0,821.0,277.0,1.0
357,594378.0,180.0,67.0,809.0,265.0,65.0,821.0,276.0,1.0
358,594531.0,180.0,67.0,809.0,266.0,65.0,822.0,276.0,1.0
379,601732.0,180.0,67.0,625.0,300.0,65.0,651.0,320.0,2.0
380,601884.0,180.0,67.0,626.0,302.0,65.0,692.0,308.0,2.0
381,602037.0,180.0,67.0,664.0,297.0,65.0,794.0,278.0,2.0
382,602189.0,180.0,67.0,757.0,278.0,65.0,838.0,269.0,2.0
654,663658.0,180.0,67.0,792.0,268.0,65.0,840.0,268.0,4.0
383,602342.0,180.0,67.0,795.0,270.0,65.0,839.0,271.0,2.0
385,602647.0,180.0,67.0,796.0,269.0,65.0,839.0,271.0,2.0
386,602799.0,180.0,67.0,793.0,267.0,65.0,839.0,271.0,2.0
387,602952.0,180.0,67.0,796.0,267.0,65.0,839.0,271.0,2.0
388,603104.0,180.0,67.0,794.0,267.0,65.0,839.0,271.0,2.0
389,603257.0,180.0,67.0,794.0,268.0,65.0,839.0,271.0,2.0
390,603409.0,180.0,67.0,794.0,269.0,65.0,839.0,269.0,2.0
391,603561.0,180.0,67.0,794.0,269.0,65.0,839.0,271.0,2.0
392,603714.0,180.0,67.0,794.0,269.0,65.0,839.0,271.0,2.0
393,603866.0,180.0,67.0,794.0,267.0,65.0,839.0,271.0,2.0
394,604019.0,180.0,67.0,794.0,267.0,65.0,839.0,271.0,2.0
395,604171.0,180.0,67.0,794.0,267.0,65.0,839.0,269.0,2.0
396,604324.0,180.0,67.0,794.0,267.0,65.0,839.0,271.0,2.0
397,604476.0,180.0,67.0,794.0,268.0,65.0,839.0,269.0,2.0
384,602494.0,180.0,67.0,797.0,267.0,65.0,839.0,271.0,2.0
1410,830918.0,180.0,67.0,792.0,271.0,65.0,833.0,272.0,11.0
1013,742392.0,180.0,67.0,792.0,275.0,65.0,836.0,281.0,7.0
1919,952515.0,180.0,67.0,616.0,303.0,65.0,650.0,321.0,16.0
1747,910294.0,180.0,67.0,794.0,268.0,65.0,841.0,269.0,14.0
1748,910447.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1749,910599.0,180.0,67.0,794.0,269.0,65.0,841.0,268.0,14.0
1750,910751.0,180.0,67.0,794.0,269.0,65.0,841.0,268.0,14.0
1752,911056.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1753,911209.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1754,911361.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1755,911514.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1756,911666.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1757,911819.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1758,911971.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1759,912123.0,180.0,67.0,794.0,269.0,65.0,841.0,270.0,14.0
1760,912276.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1761,912428.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1506,853554.0,180.0,67.0,801.0,269.0,65.0,842.0,270.0,12.0
1505,853402.0,180.0,67.0,805.0,269.0,65.0,841.0,269.0,12.0
1504,853249.0,180.0,67.0,797.0,270.0,65.0,830.0,274.0,12.0
1503,853097.0,180.0,67.0,731.0,283.0,65.0,760.0,298.0,12.0
1502,852944.0,180.0,67.0,619.0,305.0,65.0,650.0,324.0,12.0
1501,852792.0,180.0,67.0,600.0,308.0,65.0,624.0,328.0,12.0
1955,958002.0,180.0,67.0,793.0,269.0,65.0,833.0,269.0,16.0
1954,957850.0,180.0,67.0,792.0,269.0,65.0,833.0,271.0,16.0
1953,957698.0,180.0,67.0,793.0,269.0,65.0,833.0,269.0,16.0
1952,957545.0,180.0,67.0,792.0,269.0,65.0,833.0,270.0,16.0
1951,957393.0,180.0,67.0,792.0,269.0,65.0,832.0,270.0,16.0
1950,957240.0,180.0,67.0,792.0,269.0,65.0,833.0,271.0,16.0
1949,957088.0,180.0,67.0,793.0,269.0,65.0,832.0,271.0,16.0
1746,910142.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1507,853707.0,180.0,67.0,801.0,269.0,65.0,842.0,269.0,12.0
1508,853859.0,180.0,67.0,801.0,269.0,65.0,842.0,270.0,12.0
1509,854012.0,180.0,67.0,800.0,269.0,65.0,841.0,269.0,12.0
1729,907550.0,180.0,67.0,795.0,270.0,65.0,841.0,269.0,14.0
1730,907703.0,180.0,67.0,796.0,270.0,65.0,840.0,269.0,14.0
1731,907855.0,180.0,67.0,794.0,270.0,65.0,841.0,271.0,14.0
1732,908007.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1733,908160.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1734,908312.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1735,908465.0,180.0,67.0,795.0,271.0,65.0,841.0,269.0,14.0
1736,908617.0,180.0,67.0,794.0,270.0,65.0,840.0,269.0,14.0
1737,908770.0,180.0,67.0,794.0,270.0,65.0,840.0,269.0,14.0
1738,908922.0,180.0,67.0,794.0,270.0,65.0,841.0,269.0,14.0
1739,909075.0,180.0,67.0,793.0,269.0,65.0,840.0,269.0,14.0
1740,909227.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1741,909379.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1948,956935.0,180.0,67.0,793.0,269.0,65.0,833.0,271.0,16.0
1742,909532.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1744,909837.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1745,909989.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1520,855689.0,180.0,67.0,800.0,269.0,65.0,841.0,269.0,12.0
1519,855536.0,180.0,67.0,800.0,269.0,65.0,841.0,270.0,12.0
1518,855384.0,180.0,67.0,800.0,269.0,65.0,842.0,269.0,12.0
1517,855231.0,180.0,67.0,800.0,269.0,65.0,841.0,269.0,12.0
1516,855079.0,180.0,67.0,800.0,269.0,65.0,841.0,269.0,12.0
1515,854926.0,180.0,67.0,800.0,268.0,65.0,842.0,269.0,12.0
1514,854774.0,180.0,67.0,801.0,269.0,65.0,841.0,269.0,12.0
1513,854621.0,180.0,67.0,800.0,269.0,65.0,841.0,269.0,12.0
1512,854469.0,180.0,67.0,800.0,269.0,65.0,842.0,269.0,12.0
1511,854316.0,180.0,67.0,800.0,269.0,65.0,841.0,270.0,12.0
1510,854164.0,180.0,67.0,800.0,269.0,65.0,841.0,269.0,12.0
1743,909684.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1947,956783.0,180.0,67.0,793.0,269.0,65.0,832.0,269.0,16.0
1946,956631.0,180.0,67.0,793.0,269.0,65.0,833.0,271.0,16.0
1762,912581.0,180.0,67.0,795.0,269.0,65.0,840.0,269.0,14.0
1480,845591.0,180.0,67.0,809.0,267.0,65.0,850.0,268.0,11.0
1479,845438.0,180.0,67.0,809.0,267.0,65.0,851.0,268.0,11.0
2033,977893.0,180.0,67.0,795.0,270.0,65.0,839.0,269.0,17.0
2034,978046.0,180.0,67.0,794.0,270.0,65.0,839.0,268.0,17.0
2035,978198.0,180.0,67.0,794.0,270.0,65.0,839.0,268.0,17.0
2036,978350.0,180.0,67.0,794.0,270.0,65.0,838.0,268.0,17.0
2037,978503.0,180.0,67.0,794.0,270.0,65.0,838.0,268.0,17.0
2038,978655.0,180.0,67.0,793.0,272.0,65.0,839.0,268.0,17.0
2039,978808.0,180.0,67.0,794.0,270.0,65.0,838.0,268.0,17.0
1790,920850.0,180.0,67.0,622.0,302.0,65.0,646.0,322.0,15.0
1791,921002.0,180.0,67.0,622.0,302.0,65.0,647.0,322.0,15.0
1792,921155.0,180.0,67.0,653.0,296.0,65.0,665.0,319.0,15.0
1793,921307.0,180.0,67.0,745.0,278.0,65.0,773.0,292.0,15.0
1481,845743.0,180.0,67.0,809.0,267.0,65.0,851.0,268.0,12.0
1794,921460.0,180.0,67.0,799.0,270.0,65.0,834.0,273.0,15.0
1796,921765.0,180.0,67.0,795.0,269.0,65.0,885.0,269.0,15.0
1797,921917.0,180.0,67.0,796.0,269.0,65.0,838.0,269.0,15.0
1798,922069.0,180.0,67.0,794.0,269.0,65.0,838.0,269.0,15.0
1478,845286.0,180.0,67.0,810.0,269.0,65.0,851.0,267.0,11.0
1477,845133.0,180.0,67.0,810.0,268.0,65.0,850.0,268.0,11.0
1476,844981.0,180.0,67.0,809.0,267.0,65.0,851.0,268.0,11.0
1475,844828.0,180.0,67.0,809.0,269.0,65.0,850.0,267.0,11.0
1474,844676.0,180.0,67.0,809.0,268.0,65.0,851.0,269.0,11.0
1473,844523.0,180.0,67.0,809.0,269.0,65.0,851.0,269.0,11.0
1472,844371.0,180.0,67.0,809.0,267.0,65.0,850.0,269.0,11.0
1799,922222.0,180.0,67.0,795.0,269.0,65.0,838.0,269.0,15.0
1800,922374.0,180.0,67.0,794.0,269.0,65.0,838.0,269.0,15.0
1939,955563.0,180.0,67.0,792.0,269.0,65.0,833.0,269.0,16.0
1795,921612.0,180.0,67.0,802.0,268.0,65.0,839.0,271.0,15.0
1728,907398.0,180.0,67.0,797.0,270.0,65.0,840.0,269.0,14.0
2032,977741.0,180.0,67.0,794.0,270.0,65.0,839.0,269.0,17.0
2030,977436.0,180.0,67.0,794.0,270.0,65.0,838.0,269.0,17.0
1763,912733.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1764,912886.0,180.0,67.0,794.0,268.0,65.0,840.0,269.0,14.0
1765,913039.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1766,913191.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1767,913344.0,180.0,67.0,794.0,269.0,65.0,841.0,269.0,14.0
1768,913496.0,180.0,67.0,795.0,269.0,65.0,841.0,269.0,14.0
1769,913649.0,180.0,67.0,794.0,269.0,65.0,840.0,269.0,14.0
1770,913801.0,180.0,67.0,794.0,269.0,65.0,841.0,271.0,15.0
1945,956478.0,180.0,67.0,792.0,269.0,65.0,833.0,269.0,16.0
1944,956326.0,180.0,67.0,792.0,269.0,65.0,833.0,269.0,16.0
1943,956173.0,180.0,67.0,793.0,268.0,65.0,833.0,269.0,16.0
1942,956021.0,180.0,67.0,792.0,270.0,65.0,833.0,270.0,16.0
2016,975302.0,180.0,67.0,602.0,308.0,65.0,630.0,326.0,17.0
2031,977588.0,180.0,67.0,794.0,270.0,65.0,839.0,269.0,17.0
2017,975454.0,180.0,67.0,685.0,292.0,65.0,707.0,308.0,17.0
1940,955716.0,180.0,67.0,792.0,269.0,65.0,833.0,269.0,16.0
2018,975606.0,180.0,67.0,778.0,274.0,65.0,810.0,277.0,17.0
2019,975759.0,180.0,67.0,802.0,270.0,65.0,841.0,269.0,17.0
2020,975911.0,180.0,67.0,800.0,270.0,65.0,839.0,269.0,17.0
2021,976064.0,180.0,67.0,795.0,271.0,65.0,840.0,269.0,17.0
2022,976216.0,180.0,67.0,796.0,270.0,65.0,838.0,269.0,17.0
2023,976369.0,180.0,67.0,796.0,270.0,65.0,839.0,269.0,17.0
2024,976521.0,180.0,67.0,794.0,270.0,65.0,838.0,269.0,17.0
2025,976674.0,180.0,67.0,794.0,270.0,65.0,838.0,269.0,17.0
2026,976826.0,180.0,67.0,794.0,270.0,65.0,839.0,269.0,17.0
2027,976979.0,180.0,67.0,794.0,271.0,65.0,839.0,269.0,17.0
2028,977131.0,180.0,67.0,794.0,270.0,65.0,838.0,269.0,17.0
2029,977283.0,180.0,67.0,794.0,272.0,65.0,839.0,269.0,17.0
1941,955868.0,180.0,67.0,792.0,271.0,65.0,832.0,269.0,16.0
1727,907245.0,180.0,67.0,800.0,270.0,65.0,843.0,269.0,14.0
1726,907093.0,180.0,67.0,804.0,270.0,65.0,841.0,269.0,14.0
1725,906940.0,180.0,67.0,779.0,275.0,65.0,841.0,269.0,14.0
1647,887050.0,180.0,67.0,794.0,270.0,65.0,845.0,269.0,13.0
1648,887203.0,180.0,67.0,794.0,270.0,65.0,844.0,271.0,13.0
1649,887355.0,180.0,67.0,795.0,270.0,65.0,845.0,271.0,13.0
1650,887507.0,180.0,67.0,794.0,270.0,65.0,844.0,269.0,13.0
1988,967033.0,180.0,67.0,794.0,270.0,65.0,838.0,269.0,17.0
1989,967186.0,180.0,67.0,794.0,270.0,65.0,837.0,269.0,17.0
1990,967338.0,180.0,67.0,794.0,270.0,65.0,837.0,270.0,17.0
1991,967491.0,180.0,67.0,794.0,270.0,65.0,837.0,269.0,17.0
1992,967643.0,180.0,67.0,794.0,270.0,65.0,837.0,269.0,17.0
1993,967795.0,180.0,67.0,794.0,270.0,65.0,837.0,266.0,17.0
1994,967948.0,180.0,67.0,793.0,270.0,65.0,837.0,268.0,17.0
1995,968100.0,180.0,67.0,794.0,270.0,65.0,838.0,268.0,17.0
1651,887660.0,180.0,67.0,794.0,270.0,65.0,845.0,269.0,13.0
1646,886898.0,180.0,67.0,793.0,270.0,65.0,845.0,271.0,13.0
1652,887812.0,180.0,67.0,794.0,270.0,65.0,845.0,269.0,13.0
1600,875885.0,180.0,67.0,803.0,270.0,65.0,837.0,272.0,13.0
1599,875733.0,180.0,67.0,751.0,280.0,65.0,801.0,281.0,13.0
1598,875580.0,180.0,67.0,655.0,298.0,65.0,699.0,311.0,13.0
1597,875428.0,180.0,67.0,620.0,305.0,65.0,649.0,322.0,13.0
1654,888117.0,180.0,67.0,794.0,270.0,65.0,845.0,269.0,13.0
1655,888270.0,180.0,67.0,794.0,270.0,65.0,845.0,269.0,13.0
1656,888422.0,180.0,67.0,794.0,270.0,65.0,844.0,269.0,13.0
1657,888574.0,180.0,67.0,794.0,269.0,65.0,845.0,270.0,13.0
1658,888727.0,180.0,67.0,795.0,269.0,65.0,844.0,269.0,13.0
1659,888879.0,180.0,67.0,794.0,269.0,65.0,844.0,269.0,13.0
1660,889032.0,180.0,67.0,794.0,269.0,65.0,845.0,269.0,13.0
1661,889184.0,180.0,67.0,795.0,269.0,65.0,845.0,269.0,13.0
1981,965966.0,180.0,67.0,795.0,269.0,65.0,839.0,269.0,17.0
1653,887965.0,180.0,67.0,794.0,270.0,65.0,845.0,270.0,13.0
1980,965814.0,180.0,67.0,803.0,269.0,65.0,832.0,271.0,17.0
1645,886745.0,180.0,67.0,795.0,269.0,65.0,844.0,269.0,13.0
1987,966881.0,180.0,67.0,794.0,270.0,65.0,837.0,269.0,17.0
1616,878324.0,180.0,67.0,794.0,270.0,65.0,836.0,269.0,13.0
1615,878172.0,180.0,67.0,794.0,270.0,65.0,835.0,269.0,13.0
1614,878019.0,180.0,67.0,794.0,270.0,65.0,836.0,271.0,13.0
1613,877867.0,180.0,67.0,794.0,272.0,65.0,836.0,271.0,13.0
1612,877714.0,180.0,67.0,794.0,270.0,65.0,836.0,271.0,13.0
1982,966118.0,180.0,67.0,796.0,269.0,65.0,838.0,269.0,17.0
1611,877562.0,180.0,67.0,794.0,270.0,65.0,835.0,271.0,13.0
1637,885526.0,180.0,67.0,603.0,308.0,65.0,628.0,331.0,13.0
1638,885678.0,180.0,67.0,680.0,293.0,65.0,720.0,306.0,13.0
1639,885831.0,180.0,67.0,775.0,274.0,65.0,816.0,280.0,13.0
1640,885983.0,180.0,67.0,806.0,270.0,65.0,846.0,269.0,13.0
1641,886136.0,180.0,67.0,802.0,270.0,65.0,845.0,271.0,13.0
1642,886288.0,180.0,67.0,799.0,270.0,65.0,845.0,271.0,13.0
1644,886593.0,180.0,67.0,795.0,270.0,65.0,845.0,269.0,13.0
1643,886440.0,180.0,67.0,795.0,272.0,65.0,847.0,271.0,13.0
1609,877257.0,180.0,67.0,794.0,270.0,65.0,836.0,271.0,13.0
1608,877105.0,180.0,67.0,794.0,270.0,65.0,836.0,271.0,13.0
1607,876952.0,180.0,67.0,794.0,270.0,65.0,836.0,270.0,13.0
1606,876800.0,180.0,67.0,794.0,269.0,65.0,836.0,269.0,13.0
1605,876647.0,180.0,67.0,795.0,269.0,65.0,836.0,269.0,13.0
1604,876495.0,180.0,67.0,797.0,269.0,65.0,836.0,269.0,13.0
1603,876343.0,180.0,67.0,795.0,269.0,65.0,836.0,272.0,13.0
1602,876190.0,180.0,67.0,798.0,269.0,65.0,837.0,272.0,13.0
1601,876038.0,180.0,67.0,803.0,267.0,65.0,836.0,272.0,13.0
1983,966271.0,180.0,67.0,794.0,269.0,65.0,838.0,269.0,17.0
1984,966423.0,180.0,67.0,794.0,269.0,65.0,837.0,269.0,17.0
1985,966576.0,180.0,67.0,794.0,269.0,65.0,838.0,269.0,17.0
1986,966728.0,180.0,67.0,794.0,269.0,65.0,837.0,271.0,17.0
1610,877410.0,180.0,67.0,794.0,270.0,65.0,836.0,270.0,13.0
1938,955411.0,180.0,67.0,792.0,269.0,65.0,833.0,269.0,16.0
1979,965661.0,180.0,67.0,798.0,272.0,65.0,837.0,272.0,17.0
1977,965356.0,180.0,67.0,636.0,300.0,65.0,674.0,315.0,17.0
1545,863500.0,180.0,67.0,806.0,267.0,65.0,836.0,271.0,12.0
1544,863347.0,180.0,67.0,781.0,274.0,65.0,835.0,270.0,12.0
1682,896386.0,180.0,67.0,618.0,302.0,65.0,649.0,321.0,14.0
1683,896538.0,180.0,67.0,638.0,300.0,65.0,680.0,314.0,14.0
1684,896690.0,180.0,67.0,737.0,282.0,65.0,780.0,288.0,14.0
1543,863195.0,180.0,67.0,694.0,293.0,65.0,797.0,279.0,12.0
1542,863042.0,180.0,67.0,621.0,305.0,65.0,681.0,311.0,12.0
1541,862890.0,180.0,67.0,623.0,304.0,65.0,656.0,320.0,12.0
1685,896843.0,180.0,67.0,798.0,270.0,65.0,833.0,272.0,14.0
1686,896995.0,180.0,67.0,804.0,269.0,65.0,838.0,272.0,14.0
1687,897148.0,180.0,67.0,796.0,269.0,65.0,837.0,271.0,14.0
1688,897300.0,180.0,67.0,796.0,269.0,65.0,837.0,271.0,14.0
1689,897453.0,180.0,67.0,797.0,269.0,65.0,836.0,271.0,14.0
1546,863652.0,180.0,67.0,801.0,267.0,65.0,837.0,271.0,12.0
1690,897605.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,14.0
1692,897910.0,180.0,67.0,794.0,269.0,65.0,836.0,270.0,14.0
1693,898062.0,180.0,67.0,794.0,267.0,65.0,836.0,271.0,14.0
1694,898215.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,14.0
1695,898367.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,14.0
1696,898520.0,180.0,67.0,795.0,269.0,65.0,836.0,271.0,14.0
1697,898672.0,180.0,67.0,795.0,269.0,65.0,836.0,271.0,14.0
1698,898825.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,14.0
1699,898977.0,180.0,67.0,794.0,269.0,65.0,836.0,269.0,14.0
1700,899129.0,180.0,67.0,794.0,269.0,65.0,836.0,269.0,14.0
1701,899282.0,180.0,67.0,794.0,269.0,65.0,836.0,269.0,14.0
1722,906483.0,180.0,67.0,622.0,302.0,65.0,647.0,321.0,14.0
1723,906636.0,180.0,67.0,622.0,304.0,65.0,719.0,302.0,14.0
1724,906788.0,180.0,67.0,684.0,295.0,65.0,813.0,272.0,14.0
1691,897757.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,14.0
1978,965509.0,180.0,67.0,734.0,283.0,65.0,784.0,283.0,17.0
1547,863805.0,180.0,67.0,796.0,269.0,65.0,836.0,271.0,12.0
1549,864110.0,180.0,67.0,795.0,269.0,65.0,836.0,271.0,12.0
1976,965204.0,180.0,67.0,616.0,303.0,65.0,647.0,321.0,17.0
1576,868227.0,180.0,67.0,794.0,270.0,65.0,836.0,271.0,12.0
1575,868074.0,180.0,67.0,795.0,270.0,65.0,836.0,271.0,12.0
1574,867922.0,180.0,67.0,794.0,270.0,65.0,836.0,271.0,12.0
1573,867769.0,180.0,67.0,794.0,270.0,65.0,836.0,269.0,12.0
1572,867616.0,180.0,67.0,795.0,270.0,65.0,836.0,271.0,12.0
1571,867464.0,180.0,67.0,795.0,270.0,65.0,836.0,271.0,12.0
1570,867311.0,180.0,67.0,794.0,270.0,65.0,836.0,271.0,12.0
1569,867159.0,180.0,67.0,795.0,270.0,65.0,836.0,271.0,12.0
1568,867006.0,180.0,67.0,794.0,270.0,65.0,836.0,271.0,12.0
1567,866854.0,180.0,67.0,794.0,270.0,65.0,836.0,270.0,12.0
1566,866702.0,180.0,67.0,795.0,269.0,65.0,836.0,271.0,12.0
1565,866549.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,12.0
1548,863957.0,180.0,67.0,797.0,269.0,65.0,836.0,269.0,12.0
1564,866397.0,180.0,67.0,795.0,269.0,65.0,836.0,270.0,12.0
1562,866092.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,12.0
1561,865939.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,12.0
1560,865787.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,12.0
1559,865634.0,180.0,67.0,794.0,269.0,65.0,836.0,270.0,12.0
1558,865482.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,12.0
1557,865329.0,180.0,67.0,795.0,269.0,65.0,836.0,271.0,12.0
1556,865177.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,12.0
1555,865024.0,180.0,67.0,795.0,269.0,65.0,836.0,271.0,12.0
1554,864872.0,180.0,67.0,795.0,269.0,65.0,836.0,271.0,12.0
1553,864719.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,12.0
1552,864567.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,12.0
1551,864414.0,180.0,67.0,794.0,269.0,65.0,836.0,271.0,12.0
1550,864262.0,180.0,67.0,796.0,269.0,65.0,836.0,270.0,12.0
1563,866244.0,180.0,67.0,794.0,269.0,65.0,836.0,270.0,12.0
1937,955259.0,180.0,67.0,792.0,269.0,65.0,832.0,270.0,16.0
1751,910904.0,180.0,67.0,794.0,269.0,65.0,840.0,268.0,14.0
1935,954954.0,180.0,67.0,792.0,269.0,65.0,833.0,269.0,16.0
1433,838425.0,180.0,67.0,585.0,310.0,65.0,603.0,336.0,11.0
1808,923594.0,180.0,67.0,794.0,269.0,65.0,838.0,269.0,15.0
1807,923441.0,180.0,67.0,794.0,269.0,65.0,838.0,269.0,15.0
1894,944704.0,180.0,67.0,794.0,269.0,65.0,845.0,267.0,16.0
2076,988448.0,180.0,67.0,636.0,298.0,65.0,635.0,325.0,18.0
2077,988601.0,180.0,67.0,735.0,274.0,65.0,640.0,328.0,18.0
2078,988753.0,180.0,67.0,785.0,267.0,65.0,742.0,299.0,18.0
