t1,t2,command,measured, zero
204459079,204459080,129,287,0
204469534,204469535,129,287,0
204479465,204479465,129,287,0
204489394,204489394,129,287,0
204499997,204499998,129,287,0
204509929,204509930,129,287,0
204519859,204519859,129,287,0
204529790,204529790,129,287,0
204539721,204539722,129,287,0
204550235,204550236,129,287,0
204560162,204560162,129,287,0
204570086,204570087,129,287,0
204580686,204580686,129,287,0
204590614,204590614,129,287,0
204600542,204600542,129,287,0
204610472,204610473,129,287,0
204620397,204620397,129,287,0
204630900,204630901,129,287,0
204640826,204640827,129,287,0
204650758,204650758,129,287,0
204661525,204661526,129,287,0
204671456,204671457,129,287,0
204681386,204681386,129,287,0
204691316,204691317,129,287,0
204701248,204701249,129,287,0
204711680,204711680,129,287,0
204721610,204721611,129,287,0
204731543,204731544,129,287,0
204742282,204742282,129,287,0
204752210,204752211,129,287,0
204762136,204762137,129,287,0
204772066,204772067,129,287,0
204781996,204781996,129,287,0
204792505,204792506,129,287,0
204802434,204802434,129,287,0
204812365,204812365,129,287,0
204822965,204822966,129,287,0
