td,time,"flex sensor"
16.00, 313949344.00, -0.08
16.00, 313965952.00, -0.08
16.00, 313982592.00, -0.08
16.00, 313999232.00, -0.08
16.00, 314015840.00, -0.08
16.00, 314032480.00, -0.08
16.00, 314049088.00, -0.08
16.00, 314065728.00, -0.08
16.00, 314082336.00, -0.08
16.00, 314098944.00, -0.08
16.00, 314115584.00, -0.08
16.00, 314132160.00, -0.08
16.00, 314148800.00, -0.08
16.00, 314165408.00, -0.08
16.00, 314182048.00, -0.08
16.00, 314198656.00, -0.08
16.00, 314215296.00, -0.08
16.00, 314231904.00, -0.08
16.00, 314248544.00, -0.08
16.00, 314265184.00, -0.08
16.00, 314281792.00, -0.08
16.00, 314298400.00, -0.08
16.00, 314315040.00, -0.08
16.00, 314331680.00, -0.08
16.00, 314348288.00, -0.08
16.00, 314364928.00, -0.08
16.00, 314381504.00, -0.08
16.00, 314398144.00, -0.08
16.00, 314414752.00, -0.08
16.00, 314431360.00, -0.08
16.00, 314447968.00, -0.08
16.00, 314464576.00, -0.08
16.00, 314481152.00, -0.08
16.00, 314497792.00, -0.08
16.00, 314514400.00, -0.08
16.00, 314531008.00, -0.08
16.00, 314547616.00, -0.08
16.00, 314564224.00, -0.08
16.00, 314580832.00, -0.08
16.00, 314597440.00, -0.08
16.00, 314614048.00, -0.08
16.00, 314630624.00, -0.08
16.00, 314647232.00, -0.08
16.00, 314663840.00, -0.08
16.00, 314680448.00, -0.08
16.00, 314697056.00, -0.08
16.00, 314713664.00, -0.08
16.00, 314730240.00, -0.08
16.00, 314746848.00, -0.08
16.00, 314763424.00, -0.08
16.00, 314780032.00, -0.08
16.00, 314796608.00, -0.08
16.00, 314813216.00, -0.08
16.00, 314829824.00, -0.08
16.00, 314846400.00, -0.08
16.00, 314863008.00, -0.08
16.00, 314879616.00, -0.08
16.00, 314896192.00, -0.08
16.00, 314912800.00, -0.08
16.00, 314929376.00, -0.08
16.00, 314945984.00, -0.08
16.00, 314962560.00, -0.08
16.00, 314979168.00, -0.08
16.00, 314995776.00, -0.08
16.00, 315012352.00, -0.08
16.00, 315028960.00, -0.08
16.00, 315045568.00, -0.08
16.00, 315062144.00, -0.08
16.00, 315078752.00, -0.08
16.00, 315095328.00, -0.08
16.00, 315111936.00, -0.08
16.00, 315128544.00, -0.08
16.00, 315145120.00, -0.08
16.00, 315161728.00, -0.08
16.00, 315178304.00, -0.08
16.00, 315194912.00, -0.08
16.00, 315211488.00, -0.08
16.00, 315228096.00, -0.08
16.00, 315244704.00, -0.08
16.00, 315261280.00, -0.08
16.00, 315277888.00, -0.08
16.00, 315294496.00, -0.08
16.00, 315311072.00, -0.08
16.00, 315327680.00, -0.08
16.00, 315344256.00, -0.08
16.00, 315360864.00, -0.08
16.00, 315377472.00, -0.08
16.00, 315394048.00, -0.08
16.00, 315410656.00, -0.08
16.00, 315427232.00, -0.08
16.00, 315443840.00, -0.08
16.00, 315460448.00, -0.08
16.00, 315477024.00, -0.08
16.00, 315493632.00, -0.08
16.00, 315510208.00, -0.08
16.00, 315526816.00, -0.08
16.00, 315543424.00, -0.08
16.00, 315560000.00, -0.08
16.00, 315576608.00, -0.08
16.00, 315593184.00, -0.08
16.00, 315609792.00, -0.08
16.00, 315626368.00, -0.08
16.00, 315642976.00, -0.08
16.00, 315659552.00, -0.08
16.00, 315676160.00, -0.08
16.00, 315692768.00, -0.08
16.00, 315709344.00, -0.08
16.00, 315725952.00, -0.08
16.00, 315742528.00, -0.08
16.00, 315759136.00, -0.08
16.00, 315775712.00, -0.08
16.00, 315792320.00, -0.08
16.00, 315808896.00, -0.08
16.00, 315825504.00, -0.08
16.00, 315842080.00, -0.08
16.00, 315858656.00, -0.08
16.00, 315875264.00, -0.08
16.00, 315891872.00, -0.08
16.00, 315908480.00, -0.08
16.00, 315925056.00, -0.08
16.00, 315941664.00, -0.08
16.00, 315958240.00, -0.08
16.00, 315974848.00, -0.08
16.00, 315991424.00, -0.08
16.00, 316008032.00, -0.08
16.00, 316024608.00, -0.08
16.00, 316041184.00, -0.08
16.00, 316057792.00, -0.08
16.00, 316074400.00, -0.08
16.00, 316090976.00, -0.08
16.00, 316107584.00, -0.08
16.00, 316124160.00, -0.08
16.00, 316140768.00, -0.08
16.00, 316157376.00, -0.08
16.00, 316173952.00, -0.08
16.00, 316190560.00, -0.08
16.00, 316207136.00, -0.08
16.00, 316223744.00, -0.08
16.00, 316240320.00, -0.08
16.00, 316256928.00, -0.08
16.00, 316273536.00, -0.08
16.00, 316290112.00, -0.08
16.00, 316306720.00, -0.08
16.00, 316323296.00, -0.08
16.00, 316339904.00, -0.08
16.00, 316356480.00, -0.08
16.00, 316373088.00, -0.08
16.00, 316389696.00, -0.08
16.00, 316406272.00, -0.08
16.00, 316422848.00, -0.08
16.00, 316439456.00, -0.08
16.00, 316456032.00, -0.08
16.00, 316472640.00, -0.08
16.00, 316489248.00, -0.08
16.00, 316505824.00, -0.08
16.00, 316522432.00, -0.08
16.00, 316539008.00, -0.08
16.00, 316555616.00, -0.08
16.00, 316572192.00, -0.08
16.00, 316588800.00, -0.08
16.00, 316605408.00, -0.08
16.00, 316621984.00, -0.08
16.00, 316638592.00, -0.08
16.00, 316655168.00, -0.08
16.00, 316671776.00, -0.08
16.00, 316688352.00, -0.08
16.00, 316704960.00, -0.08
16.00, 316721568.00, -0.08
16.00, 316738144.00, -0.08
16.00, 316754752.00, -0.08
16.00, 316771360.00, -0.08
16.00, 316787936.00, -0.08
16.00, 316804544.00, -0.08
16.00, 316821120.00, -0.08
16.00, 316837728.00, -0.08
16.00, 316854304.00, 0.55
16.00, 316870912.00, 1.55
16.00, 316887520.00, 0.96
16.00, 316904096.00, -0.09
16.00, 316920704.00, -0.09
16.00, 316937280.00, -0.09
16.00, 316953888.00, -0.09
16.00, 316970464.00, -0.09
16.00, 316987072.00, -0.09
16.00, 317003648.00, -0.09
16.00, 317020256.00, -0.09
16.00, 317036832.00, -0.09
16.00, 317053440.00, -0.09
16.00, 317070016.00, -0.09
16.00, 317086624.00, -0.09
16.00, 317103200.00, -0.09
16.00, 317119808.00, -0.09
16.00, 317136416.00, -0.09
16.00, 317152992.00, -0.09
16.00, 317169600.00, -0.09
16.00, 317186176.00, -0.09
16.00, 317202784.00, -0.09
16.00, 317219360.00, -0.09
16.00, 317235968.00, -0.09
16.00, 317252544.00, -0.09
16.00, 317269152.00, -0.09
16.00, 317285728.00, -0.09
16.00, 317302336.00, -0.09
16.00, 317318944.00, -0.09
16.00, 317335520.00, -0.09
16.00, 317352128.00, -0.09
16.00, 317368736.00, -0.09
16.00, 317385312.00, -0.09
16.00, 317401920.00, -0.09
16.00, 317418496.00, -0.09
16.00, 317435104.00, -0.09
16.00, 317451712.00, -0.09
16.00, 317468288.00, -0.09
16.00, 317484896.00, -0.09
16.00, 317501472.00, -0.09
16.00, 317518048.00, -0.09
16.00, 317534688.00, -0.09
16.00, 317551264.00, -0.09
16.00, 317567872.00, -0.09
16.00, 317584448.00, -0.09
16.00, 317601056.00, -0.09
16.00, 317617632.00, -0.09
16.00, 317634240.00, -0.09
16.00, 317650816.00, -0.09
16.00, 317667424.00, -0.09
16.00, 317684032.00, -0.09
16.00, 317700608.00, -0.09
16.00, 317717216.00, -0.09
16.00, 317733792.00, -0.09
16.00, 317750368.00, -0.09
16.00, 317766976.00, -0.09
16.00, 317783584.00, -0.09
16.00, 317800160.00, -0.09
16.00, 317816768.00, -0.09
16.00, 317833344.00, -0.09
16.00, 317849952.00, -0.09
16.00, 317866560.00, -0.09
16.00, 317883136.00, -0.09
16.00, 317899744.00, -0.09
16.00, 317916320.00, -0.09
16.00, 317932896.00, -0.09
16.00, 317949504.00, -0.09
16.00, 317966112.00, -0.09
16.00, 317982720.00, -0.09
16.00, 317999296.00, -0.09
16.00, 318015904.00, -0.09
16.00, 318032480.00, -0.09
16.00, 318049088.00, -0.09
16.00, 318065664.00, -0.09
16.00, 318082272.00, -0.09
16.00, 318098848.00, -0.09
16.00, 318115456.00, -0.09
16.00, 318132064.00, -0.09
16.00, 318148640.00, -0.09
16.00, 318165216.00, -0.09
16.00, 318181824.00, -0.09
16.00, 318198432.00, -0.09
16.00, 318215008.00, -0.09
16.00, 318231616.00, -0.09
16.00, 318248224.00, -0.09
16.00, 318264800.00, -0.09
16.00, 318281408.00, -0.09
16.00, 318297984.00, -0.09
16.00, 318314592.00, -0.09
16.00, 318331168.00, -0.09
16.00, 318347744.00, -0.09
16.00, 318364352.00, -0.09
16.00, 318380960.00, -0.09
16.00, 318397568.00, -0.09
16.00, 318414176.00, -0.09
16.00, 318430816.00, -0.09
16.00, 318447424.00, -0.09
16.00, 318464064.00, -0.09
16.00, 318480672.00, -0.09
16.00, 318497280.00, -0.09
16.00, 318513856.00, -0.09
16.00, 318530464.00, -0.09
16.00, 318547072.00, -0.09
16.00, 318563680.00, -0.09
16.00, 318580256.00, -0.09
16.00, 318596896.00, -0.09
16.00, 318613504.00, -0.09
16.00, 318630112.00, -0.09
16.00, 318646720.00, -0.09
16.00, 318663328.00, -0.09
16.00, 318679936.00, -0.09
16.00, 318696544.00, -0.09
16.00, 318713152.00, -0.09
16.00, 318729760.00, -0.09
16.00, 318746368.00, -0.09
16.00, 318762944.00, -0.09
16.00, 318779584.00, -0.09
16.00, 318796192.00, -0.09
16.00, 318812832.00, -0.09
16.00, 318829440.00, -0.09
16.00, 318846080.00, -0.09
16.00, 318862720.00, -0.09
16.00, 318879296.00, -0.09
16.00, 318895904.00, -0.09
16.00, 318912512.00, -0.09
16.00, 318929120.00, -0.09
16.00, 318945728.00, -0.09
16.00, 318962336.00, -0.09
16.00, 318978944.00, -0.09
16.00, 318995552.00, -0.09
16.00, 319012160.00, -0.09
16.00, 319028768.00, -0.09
16.00, 319045408.00, -0.09
16.00, 319061984.00, -0.09
16.00, 319078592.00, -0.09
16.00, 319095200.00, -0.09
16.00, 319111808.00, -0.09
16.00, 319128416.00, -0.09
16.00, 319145024.00, -0.09
16.00, 319161632.00, -0.09
16.00, 319178240.00, -0.09
16.00, 319194848.00, -0.09
16.00, 319211456.00, -0.09
16.00, 319228064.00, -0.09
16.00, 319244672.00, -0.09
16.00, 319261280.00, -0.09
16.00, 319277888.00, -0.09
16.00, 319294496.00, -0.09
16.00, 319311104.00, -0.09
16.00, 319327712.00, -0.09
16.00, 319344320.00, -0.09
16.00, 319360928.00, -0.09
16.00, 319377536.00, -0.09
16.00, 319394176.00, -0.09
16.00, 319410752.00, -0.09
16.00, 319427360.00, -0.09
16.00, 319443968.00, -0.09
16.00, 319460544.00, -0.09
16.00, 319477184.00, -0.09
16.00, 319493792.00, -0.09
16.00, 319510400.00, -0.09
16.00, 319527008.00, -0.09
16.00, 319543616.00, -0.09
16.00, 319560192.00, -0.09
16.00, 319576832.00, -0.09
16.00, 319593440.00, -0.09
16.00, 319610048.00, -0.09
16.00, 319626656.00, -0.09
16.00, 319643264.00, -0.09
16.00, 319659840.00, -0.09
16.00, 319676448.00, -0.09
16.00, 319693056.00, -0.09
16.00, 319709664.00, -0.09
16.00, 319726272.00, -0.09
16.00, 319742880.00, -0.09
16.00, 319759488.00, -0.09
16.00, 319776064.00, -0.09
16.00, 319792672.00, -0.09
16.00, 319809280.00, -0.09
16.00, 319825888.00, -0.09
16.00, 319842496.00, -0.09
16.00, 319859104.00, -0.09
16.00, 319875712.00, -0.09
16.00, 319892320.00, -0.09
16.00, 319908928.00, -0.09
16.00, 319925504.00, -0.09
16.00, 319942112.00, -0.09
16.00, 319958720.00, -0.09
16.00, 319975328.00, -0.09
16.00, 319991936.00, -0.09
16.00, 320008544.00, -0.09
16.00, 320025152.00, -0.09
16.00, 320041760.00, -0.09
16.00, 320058368.00, -0.09
16.00, 320074976.00, -0.09
16.00, 320091584.00, 0.65
16.00, 320108160.00, 1.74
16.00, 320124768.00, 1.10
16.00, 320141376.00, -0.05
16.00, 320157984.00, -0.05
16.00, 320174592.00, -0.05
16.00, 320191200.00, -0.05
16.00, 320207808.00, -0.05
16.00, 320224416.00, -0.05
16.00, 320241024.00, -0.05
16.00, 320257632.00, -0.05
16.00, 320274240.00, -0.05
16.00, 320290816.00, -0.05
16.00, 320307424.00, -0.05
16.00, 320324032.00, -0.05
16.00, 320340640.00, -0.05
16.00, 320357248.00, -0.05
16.00, 320373856.00, -0.05
16.00, 320390464.00, -0.05
16.00, 320407072.00, -0.05
16.00, 320423680.00, -0.05
16.00, 320440288.00, -0.05
16.00, 320456896.00, -0.05
16.00, 320473504.00, -0.05
16.00, 320490112.00, -0.05
16.00, 320506720.00, -0.05
16.00, 320523328.00, -0.05
16.00, 320539936.00, -0.05
16.00, 320556544.00, -0.05
16.00, 320573120.00, -0.05
16.00, 320589728.00, -0.05
16.00, 320606336.00, -0.05
16.00, 320622944.00, -0.05
16.00, 320639552.00, -0.05
16.00, 320656160.00, -0.05
16.00, 320672768.00, -0.05
16.00, 320689376.00, -0.05
16.00, 320705984.00, -0.05
16.00, 320722592.00, -0.05
16.00, 320739200.00, -0.05
16.00, 320755808.00, -0.05
16.00, 320772416.00, -0.05
16.00, 320789024.00, -0.05
16.00, 320805632.00, -0.05
16.00, 320822240.00, -0.05
16.00, 320838848.00, -0.05
16.00, 320855456.00, -0.05
16.00, 320872064.00, -0.05
16.00, 320888640.00, -0.05
16.00, 320905248.00, -0.05
16.00, 320921856.00, -0.05
16.00, 320938464.00, -0.05
16.00, 320955072.00, -0.05
16.00, 320971680.00, -0.05
16.00, 320988288.00, -0.05
16.00, 321004896.00, -0.05
16.00, 321021504.00, -0.05
16.00, 321038112.00, -0.05
16.00, 321054720.00, -0.05
16.00, 321071328.00, -0.05
16.00, 321087904.00, -0.05
16.00, 321104544.00, -0.05
16.00, 321121120.00, -0.05
16.00, 321137728.00, -0.05
16.00, 321154336.00, -0.05
16.00, 321170944.00, -0.05
16.00, 321187552.00, -0.05
16.00, 321204160.00, -0.05
16.00, 321220736.00, -0.05
16.00, 321237376.00, -0.05
16.00, 321253984.00, -0.05
16.00, 321270592.00, -0.05
16.00, 321287168.00, -0.05
16.00, 321303776.00, -0.05
16.00, 321320384.00, -0.05
16.00, 321336992.00, -0.05
16.00, 321353600.00, -0.05
16.00, 321370208.00, -0.05
16.00, 321386816.00, -0.05
16.00, 321403424.00, -0.05
16.00, 321420032.00, -0.05
16.00, 321436640.00, -0.05
16.00, 321453216.00, -0.05
16.00, 321469856.00, -0.05
16.00, 321486432.00, -0.05
16.00, 321503040.00, -0.05
16.00, 321519648.00, -0.05
16.00, 321536256.00, -0.05
16.00, 321552864.00, -0.05
16.00, 321569472.00, -0.05
16.00, 321586080.00, -0.05
16.00, 321602688.00, -0.05
16.00, 321619296.00, -0.05
16.00, 321635904.00, -0.05
16.00, 321652512.00, -0.05
16.00, 321669120.00, -0.05
16.00, 321685728.00, -0.05
16.00, 321702336.00, -0.05
16.00, 321718944.00, -0.05
16.00, 321735552.00, -0.05
16.00, 321752160.00, -0.05
16.00, 321768768.00, -0.05
16.00, 321785376.00, -0.05
16.00, 321801952.00, -0.05
16.00, 321818560.00, -0.05
16.00, 321835168.00, -0.05
16.00, 321851776.00, -0.05
16.00, 321868384.00, -0.05
16.00, 321884992.00, -0.05
16.00, 321901600.00, -0.05
16.00, 321918208.00, -0.05
16.00, 321934816.00, -0.05
16.00, 321951424.00, -0.05
16.00, 321968032.00, -0.55
16.00, 321984640.00, -0.55
16.00, 322001248.00, -0.55
16.00, 322017824.00, -0.55
16.00, 322034432.00, -0.55
16.00, 322051040.00, -0.55
16.00, 322067648.00, -0.55
16.00, 322084256.00, -0.55
16.00, 322100832.00, -0.55
16.00, 322117472.00, -0.55
16.00, 322134080.00, -0.55
16.00, 322150688.00, -0.55
16.00, 322167296.00, -0.55
16.00, 322183904.00, -0.55
16.00, 322200512.00, -0.55
16.00, 322217088.00, -0.55
16.00, 322233696.00, -0.55
16.00, 322250272.00, -0.55
16.00, 322266880.00, -0.55
16.00, 322283456.00, -0.55
16.00, 322300032.00, -0.55
16.00, 322316640.00, -0.55
16.00, 322333216.00, -0.55
16.00, 322349824.00, -0.55
16.00, 322366432.00, -0.55
16.00, 322383008.00, -0.55
16.00, 322399584.00, -0.55
16.00, 322416192.00, -0.55
16.00, 322432768.00, -0.55
16.00, 322449376.00, -0.55
16.00, 322465952.00, -0.55
16.00, 322482560.00, -0.55
16.00, 322499136.00, -0.55
16.00, 322515712.00, -0.55
16.00, 322532320.00, -0.55
16.00, 322548928.00, -0.55
16.00, 322565504.00, -0.55
16.00, 322582112.00, -0.55
16.00, 322598688.00, -0.55
16.00, 322615296.00, -0.55
16.00, 322631904.00, -0.55
16.00, 322648512.00, -0.55
16.00, 322665120.00, -0.55
16.00, 322681728.00, -0.55
16.00, 322698336.00, -0.55
16.00, 322714944.00, -0.55
16.00, 322731552.00, -0.55
16.00, 322748128.00, -0.55
16.00, 322764768.00, -0.55
16.00, 322781376.00, -0.55
16.00, 322797984.00, -0.02
16.00, 322814592.00, -0.02
16.00, 322831200.00, -0.02
16.00, 322847808.00, -0.02
16.00, 322864384.00, -0.02
16.00, 322880992.00, -0.02
16.00, 322897600.00, -0.02
16.00, 322914208.00, -0.02
16.00, 322930816.00, -0.02
16.00, 322947424.00, -0.02
16.00, 322964032.00, -0.02
16.00, 322980640.00, -0.02
16.00, 322997248.00, -0.02
16.00, 323013856.00, -0.02
16.00, 323030432.00, -0.02
16.00, 323047040.00, -0.02
16.00, 323063648.00, -0.02
16.00, 323080256.00, -0.02
16.00, 323096864.00, -0.02
16.00, 323113472.00, -0.02
16.00, 323130080.00, -0.02
16.00, 323146688.00, -0.02
16.00, 323163296.00, -0.02
16.00, 323179904.00, -0.02
16.00, 323196512.00, -0.02
16.00, 323213088.00, -0.02
16.00, 323229696.00, -0.02
16.00, 323246304.00, -0.02
16.00, 323262912.00, -0.02
16.00, 323279520.00, -0.02
16.00, 323296128.00, -0.02
16.00, 323312736.00, -0.02
16.00, 323329344.00, -0.02
16.00, 323345952.00, -0.02
16.00, 323362560.00, -0.02
16.00, 323379168.00, -0.02
16.00, 323395776.00, -0.02
16.00, 323412384.00, -0.02
16.00, 323428992.00, -0.02
16.00, 323445600.00, -0.02
16.00, 323462208.00, -0.02
16.00, 323478816.00, -0.02
16.00, 323495424.00, -0.02
16.00, 323512032.00, -0.02
16.00, 323528640.00, -0.02
16.00, 323545248.00, -0.02
16.00, 323561856.00, -0.02
16.00, 323578464.00, -0.02
16.00, 323595072.00, -0.02
16.00, 323611648.00, -0.02
16.00, 323628256.00, -0.02
16.00, 323644864.00, -0.02
16.00, 323661472.00, -0.02
16.00, 323678080.00, -0.02
16.00, 323694688.00, -0.02
16.00, 323711296.00, -0.02
16.00, 323727904.00, -0.02
16.00, 323744512.00, -0.02
16.00, 323761120.00, -0.02
16.00, 323777728.00, -0.02
16.00, 323794336.00, -0.02
16.00, 323810912.00, -0.02
16.00, 323827552.00, -0.02
16.00, 323844160.00, -0.02
16.00, 323860736.00, -0.02
16.00, 323877344.00, -0.02
16.00, 323893952.00, -0.02
16.00, 323910560.00, -0.02
16.00, 323927168.00, -0.02
16.00, 323943776.00, -0.02
16.00, 323960384.00, -0.02
16.00, 323976992.00, -0.02
16.00, 323993600.00, -0.02
16.00, 324010208.00, -0.02
16.00, 324026816.00, -0.02
16.00, 324043392.00, -0.02
16.00, 324060000.00, -0.02
16.00, 324076576.00, -0.02
16.00, 324093184.00, -0.02
16.00, 324109760.00, -0.02
16.00, 324126368.00, -0.02
16.00, 324142976.00, -0.02
16.00, 324159584.00, -0.02
16.00, 324176192.00, -0.02
16.00, 324192800.00, -0.02
16.00, 324209408.00, -0.02
16.00, 324226016.00, -0.02
16.00, 324242592.00, -0.02
16.00, 324259200.00, -0.02
16.00, 324275808.00, -0.02
16.00, 324292416.00, -0.02
16.00, 324309024.00, -0.02
16.00, 324325632.00, -0.02
16.00, 324342240.00, -0.02
16.00, 324358848.00, -0.02
16.00, 324375456.00, -0.02
16.00, 324392032.00, -0.02
16.00, 324408672.00, -0.53
16.00, 324425280.00, -0.53
16.00, 324441856.00, -0.53
16.00, 324458464.00, -0.53
16.00, 324475072.00, -0.53
16.00, 324491680.00, -0.53
16.00, 324508288.00, -0.53
16.00, 324524896.00, -0.53
16.00, 324541504.00, -0.53
16.00, 324558112.00, -0.02
16.00, 324574688.00, -0.02
16.00, 324591296.00, -0.02
16.00, 324607904.00, -0.02
16.00, 324624512.00, -0.02
16.00, 324641120.00, -0.02
16.00, 324657728.00, -0.02
16.00, 324674336.00, -0.02
16.00, 324690912.00, -0.02
16.00, 324707520.00, -0.02
16.00, 324724128.00, -0.02
16.00, 324740736.00, -0.02
16.00, 324757344.00, -0.02
16.00, 324773952.00, -0.02
16.00, 324790560.00, -0.02
16.00, 324807168.00, -0.02
16.00, 324823776.00, -0.02
16.00, 324840384.00, -0.02
16.00, 324856992.00, -0.02
16.00, 324873600.00, -0.02
16.00, 324890208.00, -0.02
16.00, 324906816.00, -0.02
16.00, 324923392.00, -0.02
16.00, 324940032.00, -0.02
16.00, 324956640.00, -0.02
16.00, 324973248.00, -0.02
16.00, 324989856.00, -0.02
16.00, 325006464.00, -0.02
16.00, 325023072.00, -0.02
16.00, 325039680.00, -0.02
16.00, 325056288.00, -0.02
16.00, 325072896.00, -0.02
16.00, 325089504.00, -0.02
16.00, 325106112.00, -0.02
16.00, 325122720.00, -0.02
16.00, 325139328.00, -0.02
16.00, 325155904.00, -0.02
16.00, 325172544.00, -0.02
16.00, 325189152.00, -0.02
16.00, 325205760.00, -0.02
16.00, 325222368.00, -0.02
16.00, 325238976.00, -0.02
16.00, 325255584.00, -0.02
16.00, 325272160.00, -0.02
16.00, 325288768.00, -0.02
16.00, 325305344.00, -0.02
16.00, 325321952.00, -0.02
16.00, 325338528.00, -0.02
16.00, 325355136.00, -0.02
16.00, 325371744.00, -0.02
16.00, 325388320.00, -0.02
16.00, 325404928.00, -0.02
16.00, 325421504.00, -0.02
16.00, 325438112.00, -0.02
16.00, 325454720.00, -0.02
16.00, 325471296.00, -0.02
16.00, 325487904.00, -0.02
16.00, 325504480.00, -0.02
16.00, 325521088.00, -0.02
16.00, 325537664.00, -0.02
16.00, 325554272.00, -0.02
16.00, 325570848.00, -0.02
16.00, 325587456.00, -0.02
16.00, 325604032.00, -0.02
16.00, 325620640.00, -0.02
16.00, 325637248.00, -0.02
16.00, 325653824.00, -0.02
16.00, 325670432.00, -0.02
16.00, 325687040.00, -0.02
16.00, 325703616.00, -0.02
16.00, 325720224.00, -0.02
16.00, 325736800.00, -0.02
16.00, 325753408.00, -0.02
16.00, 325769984.00, -0.02
16.00, 325786592.00, -0.02
16.00, 325803200.00, -0.02
16.00, 325819776.00, -0.02
16.00, 325836384.00, -0.02
16.00, 325852960.00, -0.02
16.00, 325869568.00, -0.02
16.00, 325886176.00, -0.02
16.00, 325902752.00, -0.02
16.00, 325919360.00, -0.02
16.00, 325935936.00, -0.02
16.00, 325952544.00, -0.02
16.00, 325969152.00, -0.02
16.00, 325985728.00, -0.02
16.00, 326002336.00, -0.02
16.00, 326018912.00, -0.02
16.00, 326035520.00, -0.02
16.00, 326052096.00, -0.02
16.00, 326068704.00, -0.02
16.00, 326085280.00, -0.02
16.00, 326101888.00, -0.02
16.00, 326118464.00, -0.02
16.00, 326135072.00, -0.02
16.00, 326151680.00, -0.02
16.00, 326168256.00, -0.02
16.00, 326184864.00, -0.02
16.00, 326201440.00, -0.02
16.00, 326218048.00, -0.02
16.00, 326234624.00, -0.02
16.00, 326251232.00, -0.02
16.00, 326267808.00, -0.02
16.00, 326284416.00, -0.02
16.00, 326301024.00, -0.02
16.00, 326317600.00, -0.02
16.00, 326334208.00, -0.02
16.00, 326350784.00, -0.02
16.00, 326367392.00, -0.02
16.00, 326383968.00, -0.02
16.00, 326400544.00, -0.02
16.00, 326417152.00, -0.02
16.00, 326433760.00, -0.02
16.00, 326450368.00, -0.02
16.00, 326466944.00, -0.02
16.00, 326483520.00, -0.02
16.00, 326500128.00, -0.02
16.00, 326516736.00, -0.02
16.00, 326533312.00, -0.02
16.00, 326549888.00, -0.02
16.00, 326566496.00, -0.02
16.00, 326583072.00, -0.02
16.00, 326599680.00, -0.02
16.00, 326616256.00, -0.02
16.00, 326632864.00, -0.02
16.00, 326649440.00, -0.02
16.00, 326666048.00, -0.02
16.00, 326682624.00, -0.02
16.00, 326699264.00, -0.02
16.00, 326715872.00, -0.02
16.00, 326732480.00, -0.02
16.00, 326749056.00, -0.02
16.00, 326765664.00, -0.02
16.00, 326782272.00, -0.02
16.00, 326798880.00, 0.52
16.00, 326815488.00, 1.63
16.00, 326832096.00, 1.13
16.00, 326848704.00, -0.04
16.00, 326865312.00, -0.04
16.00, 326881920.00, -0.04
16.00, 326898496.00, -0.04
16.00, 326915104.00, -0.04
16.00, 326931712.00, -0.04
16.00, 326948320.00, -0.04
16.00, 326964928.00, -0.04
16.00, 326981536.00, -0.04
16.00, 326998144.00, -0.04
16.00, 327014752.00, -0.04
16.00, 327031360.00, -0.04
16.00, 327047936.00, -0.04
16.00, 327064576.00, -0.04
16.00, 327081184.00, -0.04
16.00, 327097792.00, -0.04
16.00, 327114368.00, -0.04
16.00, 327130976.00, -0.04
16.00, 327147584.00, -0.04
